action_id,source_id,relation,issuer
CU-ACT-0675,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0676,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0677,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0678,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0679,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0680,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0681,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0682,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0683,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0684,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0685,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0686,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0687,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0688,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0689,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0690,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0691,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0692,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0693,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0694,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0695,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0696,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0697,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0698,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0699,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0700,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0701,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0702,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0703,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0704,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0705,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0706,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0707,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0708,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0709,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0710,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0711,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0712,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0713,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0714,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0715,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0716,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0717,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0718,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0719,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0720,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0721,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0722,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0723,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0724,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0725,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0726,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0727,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0728,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0729,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0730,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0731,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0732,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0733,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1667,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1668,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1669,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1670,CU-SRC-0024,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0666,CU-SRC-0025,CONTEXT,Circle
CU-ACT-0712,CU-SRC-0025,CONTEXT,Circle
CU-ACT-0744,CU-SRC-0024,EVIDENCE_OF_IMPACT,Circle
CU-ACT-0633,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0637,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0644,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0645,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0646,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0648,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0649,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0650,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0651,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0652,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1203,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1205,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1206,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1208,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1209,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1210,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1211,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1212,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1213,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1214,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1647,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1653,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1659,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1660,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1661,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1662,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1663,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1664,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1665,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1666,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2072,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2074,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2084,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2085,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2086,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2087,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2088,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2089,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2090,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2091,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2501,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2503,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2504,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2505,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2506,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2507,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2508,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2509,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2510,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2511,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2913,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2914,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2915,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2916,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2917,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2918,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2919,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2920,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2921,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2922,CU-SRC-0026,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0518,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0519,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0520,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0521,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0522,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0523,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0524,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0525,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0526,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0527,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0528,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0529,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0530,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0531,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0532,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0533,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0534,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0535,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0536,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0537,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0538,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0539,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0540,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0541,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0542,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0543,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0544,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0545,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0546,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0547,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0548,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0549,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0550,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0551,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0552,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0553,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0554,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0555,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0556,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0557,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0558,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0559,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0560,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0561,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0562,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0563,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0564,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0565,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0566,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0567,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0568,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0569,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0570,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0571,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0572,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0573,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0574,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0575,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0576,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0577,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0578,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0579,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0580,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0581,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0582,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0583,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0584,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0585,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0586,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0587,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0588,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0589,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0590,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-0591,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1124,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1125,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1126,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1127,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1128,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1129,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1130,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1131,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1132,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1133,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1134,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1135,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1136,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1137,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1138,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1139,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1140,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1141,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1142,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1143,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1144,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1145,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1146,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1147,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1148,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1149,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1150,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1151,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1152,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1153,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1154,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1155,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1156,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1157,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1158,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1159,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1160,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1161,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1162,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1163,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1164,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1165,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1166,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1167,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1168,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1169,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1170,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1171,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1172,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1173,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1174,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1175,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1176,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1575,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1576,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1577,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1578,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1579,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1580,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1581,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1582,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1583,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1584,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1585,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1586,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1587,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1588,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1589,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1590,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1591,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1592,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1593,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1594,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1595,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1596,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1597,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1598,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1599,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1600,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1601,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1602,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1603,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1604,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1605,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1606,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1607,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1608,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1609,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1610,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1611,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1612,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1613,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1614,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1615,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1616,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1617,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1618,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1619,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1620,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1621,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1622,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1623,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1624,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1625,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1626,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-1627,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2002,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2003,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2004,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2005,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2006,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2007,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2008,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2009,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2010,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2011,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2012,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2013,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2014,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2015,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2016,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2017,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2018,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2019,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2020,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2021,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2022,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2023,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2024,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2025,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2026,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2027,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
CU-ACT-2028,CU-SRC-0027,EVIDENCE_OF_TRIGGER,Circle
