implementation_id,implementation_type,tx_hash,block_number,block_timestamp,chain,contract_address,method_called,caller_address,caller_role,gas_used,description,issuer
CU-IMP-1952,ONCHAIN_TX,0xed3dfb356b233cfa094e1dab264a254d6140d9fb3096ac8320d536ece3b5f5aa,59062451,2025-03-22 02:02:27.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,unBlacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1953,ONCHAIN_TX,0x41753a6b0c6c618bec2532b72adde53e6f2e2c4d9fc991a32d423d108b120fbf,59062454,2025-03-22 02:02:30.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,unBlacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1954,ONCHAIN_TX,0x05b5ba8fe83aefc41b993898f4b8d3018ae60cddf27a65897feaafc0b7aa34ea,59062457,2025-03-22 02:02:33.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,unBlacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1955,ONCHAIN_TX,0x14b5ec6306e01f20378d6d8127cbccf33393eb7eb9c63c73ef32ca424fca0d53,59062461,2025-03-22 02:02:38.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,unBlacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1956,ONCHAIN_TX,0x21ddc8f02b88c8246b5a1a110be994e909ec3276ffcb817cdbef8ba7ad5d792c,59062462,2025-03-22 02:02:39.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,unBlacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1957,ONCHAIN_TX,0x42867b3e123a431a932320061ae540617b15ce5530381295f6b7b1deb5c40609,59062463,2025-03-22 02:02:42.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,unBlacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1958,ONCHAIN_TX,0x4fa8b0c1a26eb93f30dfc8c90dad7de93aa4da13dec330fd6756613ec48db948,59062464,2025-03-22 02:02:44.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,unBlacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1959,ONCHAIN_TX,0x90890e54188a55e74013ccda8454e9c77b1616b2b92839d0492c2407a73aefe2,59620375,2025-04-02 19:26:52.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1960,ONCHAIN_TX,0xaa23d5879a5d44e0e34bf925d686fad0fb4994316f1e868923b587816e375a6a,59620378,2025-04-02 19:26:55.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1961,ONCHAIN_TX,0x23f508d8793a8df31b908aa67b6c6ed90c7b1764312a1d6be857c08f22f4e91d,59620379,2025-04-02 19:26:56.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1962,ONCHAIN_TX,0xee68fb824095b0385bb47fd237285088b83454036363258fb24e6241397c6193,59620380,2025-04-02 19:26:58.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1963,ONCHAIN_TX,0x36de4c009d1d0a271958f3808f4cfcec6ab08104467bf6b098eec4fe3ab4376a,59620382,2025-04-02 19:27:04.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1964,ONCHAIN_TX,0xe076d8cc9495de9e42dd8732a60ee1999e748e29e188dcb5e4dd4e250c3bef98,59620383,2025-04-02 19:27:06.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1965,ONCHAIN_TX,0x74876d55c7c6ce309f1a05f646a3c2ee0398ef06960a765dc6d02b9e7782fe00,59620384,2025-04-02 19:27:08.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1966,ONCHAIN_TX,0x0e71fc60b7e0e1d4fc05540fdbbdf079cef949f95bfd10b04c491caa9adeb092,59620386,2025-04-02 19:27:12.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1967,ONCHAIN_TX,0x97bab098496361ff269506317951d5b5c471865d0422b4010e82a5acba4dc87a,62958148,2025-05-29 19:57:36.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1968,ONCHAIN_TX,0x7b321bd95666fe5ef16bd65c75af02186bcbdbfe5f924721fe4fbb840ff131ac,62958181,2025-05-29 19:58:22.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1969,ONCHAIN_TX,0x0f1b218401478b3464c8a00a8ff0b3a71ff98262ca14f468d312775f7084a4e3,64786024,2025-07-01 18:10:37.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1970,ONCHAIN_TX,0x243d7c6aef0dbac3559db74cb623089793074ca770488b50b4585562a91be013,67077763,2025-08-14 21:46:03.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1971,ONCHAIN_TX,0x5b466f9432763fd6db3621d97a7ff9c2aac960b96d19db8c3695fbd70b7b3292,67077765,2025-08-14 21:46:05.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1972,ONCHAIN_TX,0x0a846b172883b9d361999dbb5e74fb12ab328eae33ec93d8bb01276c1a9ba92e,67077767,2025-08-14 21:46:07.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1973,ONCHAIN_TX,0x5d535798c014c0f9bf7120c0244e8a9490fd7ab4aa870996837e8506af08a230,67077769,2025-08-14 21:46:09.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1974,ONCHAIN_TX,0xe2fb5795c5f2ea4aae86b51e5de474afa3dec71d300823a83b7ab306c9a67fcf,67077771,2025-08-14 21:46:11.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1975,ONCHAIN_TX,0x217799e23d77c100f685c48831138d7b9c4f3edf77af995402ca0e44c1c148d7,67077772,2025-08-14 21:46:12.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1976,ONCHAIN_TX,0x44f2d23c9fe1101ad95d8ad3e6a674f9ead89c1a8b1fd72829232f144838d0cb,67077775,2025-08-14 21:46:15.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1977,ONCHAIN_TX,0x5b67cc1b203cba2775e335093e0695cba9c32cd1217b290627e672b7a116afc3,67077777,2025-08-14 21:46:17.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1978,ONCHAIN_TX,0xc86e29a09e33248a22c3fc196ec756b9b81dc395e36b51b5bd16fde0aa5498d7,67077779,2025-08-14 21:46:19.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1979,ONCHAIN_TX,0x7abd633e9b1f3ee0f6e8f1143359f2c77d1dbd0a82568b742fbc35cde1135fa6,67077782,2025-08-14 21:46:22.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1980,ONCHAIN_TX,0x49cd6d40c2c8960ae1879d92a6c762f19a3a746c819596775e58bda238b21bd2,67077783,2025-08-14 21:46:24.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1981,ONCHAIN_TX,0x8f009194438d29ab185eb9bb67f18b58cc18d820870633e90c6978164a73cd81,67077784,2025-08-14 21:46:26.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1982,ONCHAIN_TX,0xf9be34769ae63bfd0fd3a0094142114b567a4847ce284b8c5064923fd2fa5884,67077785,2025-08-14 21:46:28.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1983,ONCHAIN_TX,0xdf50ab8c24ecbaafd5fe164f9da251abd9c8e7b7b837fd489406c59c108b329e,67077787,2025-08-14 21:46:30.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1984,ONCHAIN_TX,0x8c89d5daaf623ba2e7ec64601189fa83497166bf6b5763580f81f006dd5f436e,67077789,2025-08-14 21:46:32.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1985,ONCHAIN_TX,0x96f91c34ff4ab2e3515d24e61d678e1e2a909a9e354db554ff333bb68a3916ef,67077790,2025-08-14 21:46:34.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1986,ONCHAIN_TX,0x852c3039bc6b9a0c6eb312a44a821fa0d226d48e72db56fafcfc9ac5e1c142bc,67077792,2025-08-14 21:46:37.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1987,ONCHAIN_TX,0x6a02c2ce785fc7f4e0c7ba1ead2a8df508410fa576157b25a83603acf2af3ff8,67077794,2025-08-14 21:46:39.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1988,ONCHAIN_TX,0x676c89d540d5cb27b2e49339d02160318b503fff66fddd52da4f2f5e9d9a2c7f,68630991,2025-09-12 14:32:40.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1989,ONCHAIN_TX,0x2474513b68cf542a0ddac75d0c55e948d2dc373aeaef5cd81ef2a5904cf1797a,68631049,2025-09-12 14:34:29.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,unBlacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1990,ONCHAIN_TX,0xcc1b3f2e57d57ef2dd311e91b5cc53672bee330e18e3e1f6dfe3d7a18e9f4fe7,68836288,2025-09-16 15:59:20.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1991,ONCHAIN_TX,0x3fc7f318c5e0a35e43a7ab00109313f710dc478900154892d05f915d0ee2f80e,68836302,2025-09-16 15:59:44.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1992,ONCHAIN_TX,0x1d678f938abcf95ca62399d4b9ec65d4bb74234e8bd728459c1cd312c30781fc,68836345,2025-09-16 16:00:47.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1993,ONCHAIN_TX,0xa39064c1aa42303879e8095f82013b3a7ee2b86cb3e0277f60ac5bef41ceb286,68836353,2025-09-16 16:00:59.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1994,ONCHAIN_TX,0x564e66ae49481e958242fcf7d8576b2c027b02e327fa7c68b958af836f114482,68836450,2025-09-16 16:03:46.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1995,ONCHAIN_TX,0x1953c3e5eaa3305bf0d3d4dc66dadcfdc31e5f7aa5393b4a4bd1c01e984ab86d,68836487,2025-09-16 16:04:43.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1996,ONCHAIN_TX,0x9871524eb602172152039a544341645303bee6aaa89cc28cc54edc5dffd9bd8a,68836522,2025-09-16 16:05:28.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1997,ONCHAIN_TX,0x457179c2d426b8d624c37b4d2f868db3e4a8daff9387828376b9aa31109a6999,69227914,2025-09-24 16:32:44.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1998,ONCHAIN_TX,0xe8825d3fb683a56958e65953ab8fc0c393659b8d453e76e85d643e0a820cdd99,70317371,2025-10-14 19:28:36.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-1999,ONCHAIN_TX,0x82370f704f0bc0da497dfe35f440b64870633ec94cf8373ca852d97cf5df9d00,70317448,2025-10-14 19:30:43.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2000,ONCHAIN_TX,0x959c423ab403a79ed537c39120b38c59517fff883107b1e190fb0b42f3114d2b,70317477,2025-10-14 19:31:27.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2001,ONCHAIN_TX,0x820d31d1e97e7648ed5b0a9603c5a6064de3365060f838cdc39e3eaf9b2fb902,70317528,2025-10-14 19:32:59.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2002,ONCHAIN_TX,0x820ed3a2931c9effef2ab644402abca988c9fdf9c8f7148882e4be6c2a2c71ea,71414743,2025-11-04 17:21:38.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2003,ONCHAIN_TX,0x4d6233dfde3531383b603115a3d3f869c260a362eeb202f9168f88920103a541,71414839,2025-11-04 17:24:23.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2004,ONCHAIN_TX,0x1511fe63437730c155e5655b8eda1152995411b6dde1f059acfc19529623709a,71414919,2025-11-04 17:26:38.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2005,ONCHAIN_TX,0x0f85226da792c95ac1faa692c3ec70a902c90cdd0abafb874eb485378a77c383,71414934,2025-11-04 17:27:03.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2006,ONCHAIN_TX,0x91c1c8aed4158f8d2f345e57fa14546726b8961bca43e6bcd45252eb30256e9c,71415024,2025-11-04 17:29:21.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2007,ONCHAIN_TX,0x58704df713fe5d878dc48ab79115537c09c1ea78df24eb6415998fd9aab6abf8,71415030,2025-11-04 17:29:34.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2008,ONCHAIN_TX,0x656ec253a366dd132fe1a1c0caeca6df85175d4cf5972bfe68b4fd1833d8d1f8,71415059,2025-11-04 17:30:26.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2009,ONCHAIN_TX,0x2148f40c1ff996ac18d08e4e47838f4481c8484a9baa3d3fa5f49d9182304409,71415078,2025-11-04 17:30:56.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2010,ONCHAIN_TX,0xead86c3e291e7e3089599a88956f67ca80367464e129a847aef707c57ce82f21,71415092,2025-11-04 17:31:19.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2011,ONCHAIN_TX,0xf8109abe8dc8758b9d002a13396898275ff90d48a75614a98a53b0383cea1732,71415145,2025-11-04 17:32:51.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2012,ONCHAIN_TX,0xc230cf155c5c01bc6b62a04449c3051577cdcc199936574319f61df32ead7ea1,71415227,2025-11-04 17:35:06.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2013,ONCHAIN_TX,0x37bd640403202e1af97ac1ca3d9b442f423f8f230c61bd169dfd527ab1de4e04,71415251,2025-11-04 17:35:46.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2014,ONCHAIN_TX,0xc3bdd5193b44eef302ad9f936dca05101578085cf86b2fcdf3040640d28b12cf,71415277,2025-11-04 17:36:22.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2015,ONCHAIN_TX,0xe0a055db03a9bf641c6863d1d36239adee509e6dfc2a162fec908cb1a5242b5a,71415323,2025-11-04 17:37:37.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2016,ONCHAIN_TX,0x14595da1e44529c3a98c7d1da3c87f87d91bb1fc4cd9a0fe9a05f1393932c244,71415341,2025-11-04 17:38:08.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2017,ONCHAIN_TX,0xbe7eb242e2a8d54ce62a5b546ec4920d980b95229afe5116ccdadb1e027f1c79,71415411,2025-11-04 17:40:16.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2018,ONCHAIN_TX,0xdc015d2075761f5f1c8fe97b90a53dffddbf806ce7145cace61ceee1355060f8,71415448,2025-11-04 17:41:27.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2019,ONCHAIN_TX,0x17dd779459bd805834e9d0a2a926015b6ece1f7a44329b685c071d2c697a05f5,71415589,2025-11-04 17:45:25.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2020,ONCHAIN_TX,0x65b2ba8b11ab072ee58ddd7440887a16f5bc4cf1a3f6c63d559f0a87b8fdfa68,71415611,2025-11-04 17:46:09.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2021,ONCHAIN_TX,0xbed399e8604a55720c075d90a58cd68ec7783cf8c10f1b810db33cadc82749c5,71415617,2025-11-04 17:46:18.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2022,ONCHAIN_TX,0x89744b676e8b7e38b510304264ae615109a4e8b4e9f78a83bb626fe4c6003cb7,71415628,2025-11-04 17:46:40.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2023,ONCHAIN_TX,0x0452877d6645022b5cd8b81753cb8b151f5a1e64429514ac533aba72d87ab3b0,71415649,2025-11-04 17:47:18.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2024,ONCHAIN_TX,0x4621c696fba0bb7b08754a42a30a1b86cfd0d6ba86d2e721231defd8d7166629,71415698,2025-11-04 17:48:31.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2025,ONCHAIN_TX,0x15cc790d446a691322cdc61cf8157854defd7ca7fe320cd10208e5f5165c8c32,71415756,2025-11-04 17:49:58.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2026,ONCHAIN_TX,0x3518d069e18a1985a5c4fdca2445d5d78e32d4918136a17663474911564912eb,71415815,2025-11-04 17:51:22.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2027,ONCHAIN_TX,0x63a6fb7917a8e7c6818f92673230aa174253e4360067e3c3534cece8ded5d015,71415834,2025-11-04 17:51:53.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2028,ONCHAIN_TX,0xd648157738276a986824c06ede546edd7cc6d8dcd6140364453a7d21a8f03402,71416046,2025-11-04 17:56:52.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2029,ONCHAIN_TX,0x4b6d074f3032ef9f6c421458e696e7dad34586978ae798b170bfcfe6a800d422,71416067,2025-11-04 17:57:21.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2030,ONCHAIN_TX,0x4bd5f1dcbd2bf4e9d4e200b341c01f6a28fe9df2d8a989d3c25b2ea1d7f11f71,71416324,2025-11-04 18:03:13.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2031,ONCHAIN_TX,0x4d682a07ec267850d37b5c4574a689be9cb1861e685da9a183c4623307a95055,71416467,2025-11-04 18:07:13.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2032,ONCHAIN_TX,0x2b0803d592c7c07d43ba07a8048793ea0710dbcc74602594eca042950ba3e323,71416614,2025-11-04 18:10:39.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2033,ONCHAIN_TX,0x2aba73c957a09fd81335e403aaa56de7477af8c526f3469da8605a8111e27592,71416707,2025-11-04 18:12:47.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2034,ONCHAIN_TX,0x60426b3536c6b62462eadc5e44e5067dd80181c15594a69f77e4a190807db7fa,71416787,2025-11-04 18:15:25.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2035,ONCHAIN_TX,0xf362bcdfeb508586afff9822b1acc0c17e5b27ef5a0e30e65b8c89d597884df5,71416888,2025-11-04 18:18:09.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2036,ONCHAIN_TX,0xfa49bb721062f9a944073d7418652a6a54aa9401a5efd9ea700c05291e572bf3,71416955,2025-11-04 18:20:18.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2037,ONCHAIN_TX,0xe4de4f85d66352278e41a27468ce8370bd06caa6fd4f6e684c33b6d2fef3ccbe,71417025,2025-11-04 18:22:24.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2038,ONCHAIN_TX,0xbdbe3e9b227a487999b173f9f28e6dd372742d62a00509b86721af7688d8d9a2,71417040,2025-11-04 18:22:57.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2039,ONCHAIN_TX,0x76f8dec19e276a9a224504b9afd4619fad0924967681b07a8e31cef7dbc52f90,71417080,2025-11-04 18:24:00.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2040,ONCHAIN_TX,0xc6bad5fc04bc0c7616a855aabe3ed37d20ac6813b865b0f097402eed70b039be,71417146,2025-11-04 18:25:45.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2041,ONCHAIN_TX,0x2041673c352a32b67a4beede529f8256db15d9c9ae0d021d42ca76550a46ef87,71417173,2025-11-04 18:26:41.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2042,ONCHAIN_TX,0x9714cc7d1018ea981443eceed5409dfecb50daa32674d5672eb6d59be67c8213,71417213,2025-11-04 18:27:45.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2043,ONCHAIN_TX,0xa4099b67ab5d4612c89b83c54a4cf0655a6a1517efc14234466f714dbf076937,71417234,2025-11-04 18:28:18.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
CU-IMP-2044,ONCHAIN_TX,0x4d777df0695242051bfc3d2ebd59a9142c3746d15fe3ffaf954c699fb4435724,71417272,2025-11-04 18:29:42.000 UTC,avalanche,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,blacklist(address),,BLACKLISTER,,,Circle
